model name,data sizing,model im shape,13,18,23,28,33,38,43,48,53,58
"../saved_models/spectral-cnn-spectral-10-10imshape-[53, 53]-epoch-33-20241001-134041",TRIGO,53,0.3418,0.6784,0.787,0.8466,0.8734,0.886,0.8921,0.8941,0.8951,0.8961
"../saved_models/spectral-cnn-spectral-10-10imshape-[53, 53]-epoch-33-20241001-134041",BILINEAR,53,0.2279,0.6288,0.7724,0.8466,0.8708,0.8852,0.8904,0.8948,0.8944,0.8931
"../saved_models/spectral-cnn-spectral-10-10imshape-[58, 58]-epoch-27-20241001-134347",TRIGO,58,0.2735,0.6231,0.7486,0.807,0.842,0.8642,0.8788,0.8844,0.8886,0.89
"../saved_models/spectral-cnn-spectral-10-10imshape-[58, 58]-epoch-27-20241001-134347",BILINEAR,58,0.1482,0.5672,0.7312,0.807,0.8376,0.8634,0.8775,0.8858,0.8872,0.8887
"../saved_models/spectral-cnn-spectral-25-25imshape-[13, 13]-epoch-27-20241001-134629",TRIGO,13,0.8932,0.8966,0.8914,0.8877,0.8848,0.8851,0.8837,0.8835,0.8826,0.8821
"../saved_models/spectral-cnn-spectral-25-25imshape-[13, 13]-epoch-27-20241001-134629",BILINEAR,13,0.8522,0.8925,0.8932,0.8877,0.8853,0.8807,0.8794,0.8772,0.8759,0.8764
"../saved_models/spectral-cnn-spectral-25-25imshape-[18, 18]-epoch-27-20241001-134918",TRIGO,18,0.8297,0.8918,0.8918,0.8888,0.8868,0.8852,0.8839,0.8831,0.8832,0.8829
"../saved_models/spectral-cnn-spectral-25-25imshape-[18, 18]-epoch-27-20241001-134918",BILINEAR,18,0.7611,0.8745,0.8932,0.8888,0.8889,0.8875,0.8838,0.8815,0.8804,0.881
"../saved_models/spectral-cnn-spectral-25-25imshape-[23, 23]-epoch-22-20241001-135130",TRIGO,23,0.7792,0.8743,0.8959,0.8941,0.8901,0.8868,0.8832,0.8814,0.8797,0.8783
"../saved_models/spectral-cnn-spectral-25-25imshape-[23, 23]-epoch-22-20241001-135130",BILINEAR,23,0.7235,0.8413,0.8884,0.8941,0.8866,0.8828,0.879,0.8742,0.8702,0.87
"../saved_models/spectral-cnn-spectral-25-25imshape-[28, 28]-epoch-23-20241001-135354",TRIGO,28,0.742,0.8612,0.8919,0.8927,0.889,0.8846,0.8814,0.8788,0.8778,0.8766
"../saved_models/spectral-cnn-spectral-25-25imshape-[28, 28]-epoch-23-20241001-135354",BILINEAR,28,0.6693,0.816,0.8857,0.8927,0.8908,0.8881,0.8836,0.8803,0.8767,0.8755
"../saved_models/spectral-cnn-spectral-25-25imshape-[33, 33]-epoch-18-20241001-135545",TRIGO,33,0.6602,0.7919,0.8682,0.8856,0.8934,0.8959,0.8967,0.8965,0.8953,0.8952
"../saved_models/spectral-cnn-spectral-25-25imshape-[33, 33]-epoch-18-20241001-135545",BILINEAR,33,0.5716,0.7574,0.8397,0.8856,0.887,0.8895,0.8877,0.888,0.8859,0.8852
"../saved_models/spectral-cnn-spectral-25-25imshape-[38, 38]-epoch-18-20241001-135744",TRIGO,38,0.6143,0.7741,0.8553,0.8826,0.8922,0.8971,0.8984,0.8986,0.8972,0.8954
"../saved_models/spectral-cnn-spectral-25-25imshape-[38, 38]-epoch-18-20241001-135744",BILINEAR,38,0.5146,0.7332,0.8258,0.8826,0.8883,0.8955,0.8956,0.896,0.8927,0.8904
"../saved_models/spectral-cnn-spectral-25-25imshape-[43, 43]-epoch-18-20241001-135940",TRIGO,43,0.5691,0.7436,0.8279,0.8695,0.8854,0.8919,0.8944,0.8963,0.8957,0.8959
"../saved_models/spectral-cnn-spectral-25-25imshape-[43, 43]-epoch-18-20241001-135940",BILINEAR,43,0.4865,0.7034,0.796,0.8695,0.8727,0.8846,0.8887,0.8913,0.892,0.8901
"../saved_models/spectral-cnn-spectral-25-25imshape-[48, 48]-epoch-18-20241001-140141",TRIGO,48,0.4325,0.6583,0.7759,0.8382,0.8712,0.8854,0.8922,0.8934,0.8954,0.8977
"../saved_models/spectral-cnn-spectral-25-25imshape-[48, 48]-epoch-18-20241001-140141",BILINEAR,48,0.3666,0.6015,0.7442,0.8382,0.8476,0.8717,0.8832,0.8867,0.8908,0.8903
"../saved_models/spectral-cnn-spectral-25-25imshape-[53, 53]-epoch-17-20241001-140336",TRIGO,53,0.3811,0.6763,0.7806,0.8345,0.8651,0.8811,0.8892,0.8928,0.8963,0.8973
"../saved_models/spectral-cnn-spectral-25-25imshape-[53, 53]-epoch-17-20241001-140336",BILINEAR,53,0.2987,0.6097,0.754,0.8345,0.8473,0.8703,0.8788,0.8858,0.8897,0.8909
"../saved_models/spectral-cnn-spectral-25-25imshape-[58, 58]-epoch-18-20241001-140539",TRIGO,58,0.3752,0.5911,0.7438,0.8098,0.8472,0.8706,0.8833,0.8891,0.8938,0.8948
"../saved_models/spectral-cnn-spectral-25-25imshape-[58, 58]-epoch-18-20241001-140539",BILINEAR,58,0.3293,0.518,0.7067,0.8098,0.8198,0.8462,0.8621,0.8751,0.8816,0.8817
"../saved_models/FNO-width-7-height-7-hidden-7-n_layers-3imshape-[28, 28]-epoch-30-20241001-192936",TRIGO,28,0.1738,0.6615,0.1327,0.8891,0.1578,0.7519,0.1334,0.6991,0.1355,0.6249
"../saved_models/FNO-width-7-height-7-hidden-7-n_layers-3imshape-[28, 28]-epoch-30-20241001-192936",BILINEAR,28,0.1729,0.6724,0.12,0.8891,0.1529,0.7668,0.1098,0.7034,0.1043,0.613
